,dates,titles,descriptions,proponents,links
1132,2016-08-25 00:00:00,SBN-1069: Alternative Minerals Management Act of 2016,,"['hontiveros, risa']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1069
1133,2016-08-24 00:00:00,SBN-1068: Increasing Sss Minimum Monthly Pension,,"['sotto iii, vicente c.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1068
1134,2016-08-24 00:00:00,SBN-1067: Air Traffic Act,,"['gatchalian, sherwin t.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1067
1135,2016-08-23 00:00:00,SBN-1066: Prohibiting the Sale of Tobacco Products and Cigarettes to Minors,"an act prohibiting the sale of tobacco products and manufacture and sale of objects in the form of cigarettes, cigars, tobacco and similar tobacco products to minors and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1066
1136,2016-08-23 00:00:00,SBN-1065: Local Budgeting Reform Act of 2016,,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1065
1137,2016-08-23 00:00:00,SBN-1064: Parental Leave Act of 2016,an act providing for parental leave and other benefits to workers in private and public sectors,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1064
1138,2016-08-23 00:00:00,SBN-1063: Amending Section 2 and 3 of  RA No. 8187 (Paternity Leave Act of 1995),"an act amending sections 2 and 3 of republic act number 8187, otherwise known as the ‘paternity leave act of 1995’ and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1063
1139,2016-08-23 00:00:00,SBN-1062: Restructuring the Income Tax Imposed on Individuals,"an act restructuring the income tax imposed on individuals amending section 24(a)(2) of the national internal revenue code of 1997, as amended, and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1062
1140,2016-08-23 00:00:00,SBN-1061: Eradicating Abusive Contractualization Practices,,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1061
1141,2016-08-23 00:00:00,SBN-1060: False Bomb Threat Prohibition Act of 2016,"an act penalizing the dissemination of false information as to the presence of bombs, explosives and other incendiary devices in high density or sensitive places and providing penalties therefor","['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1060
1142,2016-08-23 00:00:00,SBN-1059: Air Passenger Bill of Rights Act,an act providing for the protection of the rights of airline passengers,"['pacquiao, emmanuel ""manny"" d.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1059
1143,2016-08-23 00:00:00,SBN-1058: Allowable System Loss Act of 2016,,"['pacquiao, emmanuel ""manny"" d.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1058
1144,2016-08-23 00:00:00,SBN-1057: Amending Section 5 of RA No. 7722 ( Higher Education Act of 1994 ),,"['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1057
1145,2016-08-22 00:00:00,SBN-1056: Land Acquisition and Distribution (LAD),,"['hontiveros, risa']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1056
1146,2016-08-22 00:00:00,SBN-1055: Resetting the Barangay/Sk Elections,"an act resetting the barangay and sangguniang kabataan elections amending for the purpose republic act no. 9164, as amended by republic act no. 9340 and republic act no. 10656, and for other purposes","['zubiri, juan miguel f.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1055
1147,2016-08-22 00:00:00,SBN-1054: Expanded S&T Scholarship Act of 2016,,"['pimentel, aquilino koko iii l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1054
1148,2016-08-22 00:00:00,SBN-1053: Repealing Secs. 84 to 97 of the Nirc (Estate Tax),"an act repealing chapter i of title iii of the national internal revenue code of 1997, as amended, and for other purposes","['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1053
1149,2016-08-22 00:00:00,SBN-1052: Philippine National Police Criminal Investigation Unit,,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1052
1150,2016-08-22 00:00:00,SBN-1051: Magna Carta for Philippine Internet Freedom,"an act establishing a magna carta for philippine internet freedom, cybercrime prevention and law enforcement, cyberdefense and national cybersecurity","['aquino iv, paolo benigno ""bam""']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1051
1151,2016-08-22 00:00:00,SBN-1050: Free Internet in Public Schools Act,an act establishing the internet access program in all public educational institutions in the country and appropriating funds therefor,"['aquino iv, paolo benigno ""bam""']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1050
1152,2016-08-18 00:00:00,SBN-1049: Resetting the Barangay/Sk Elections to Last Monday of October 2018,,"['angara, juan edgardo ""sonny"" m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1049
1153,2016-08-18 00:00:00,SBN-1048: Childhood Cancer Awareness Month Act,an act declaring the month of april of every year as childhood cancer awareness month and for other purposes,"['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1048
1154,2016-08-18 00:00:00,SBN-1047: Mandatory Nutritional Labeling by Food Service Establishment Act,an act mandating the posting of nutritional information on menu items of food service establishments,"['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1047
1155,2016-08-18 00:00:00,SBN-1046: Alternative Learning System Learners and Graduates Incentives Act,"an act granting tax incentives to employers that hire alternative learning system learners and graduates, appropriating funds therefor, and for other purposes","['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1046
1156,2016-08-18 00:00:00,SBN-1045: Judgment of Expropriation,an act providing for automatic transfer of title to government of expropriated lands upon finality of the judgment of expropriation,"['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1045
1157,2016-08-18 00:00:00,SBN-1044: VAT Exemption on Sales of Construction Materials for Socialized Housing,,"['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1044
1158,2016-08-18 00:00:00,SBN-1043: Discount Benefits of Domestic Workers Act,,"['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1043
1159,2016-08-18 00:00:00,SBN-1042: Kasambahay Empowerment Act,"an act strengthening the rights of domestic workers to access to education and training, and other forms of advancement, by granting employers tax incentives, and for other purposes","['binay, maria lourdes nancy s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1042
1160,2016-08-17 00:00:00,SBN-1041: Resetting of Barangay/Sk Elections to Last Monday of October 2018,,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1041
1161,2016-08-17 00:00:00,SBN-1040: Free Tertiary Agricultural Education Act,"an act granting free tertiary agricultural education act, and other related courses to all dependent children of registered indigent farmers in the country, and for other purposes","['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1040
1162,2016-08-17 00:00:00,SBN-1039: Anti-Smuggling Act,,"['de lima, leila m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1039
1163,2016-08-17 00:00:00,SBN-1038: Sss Reform Act of 2016,,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1038
1164,2016-08-17 00:00:00,SBN-1037: Resetting of Barangay and Sk Election to the Last Monday of October 2018,,"['cayetano, alan peter companero s.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1037
1165,2016-08-17 00:00:00,SBN-1036: Unemployment or Involuntary Separation Benefits,,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1036
1166,2016-08-16 00:00:00,SBN-1035: National Independent Commission Against Corruption Act of 2016,"an act creating the national independent commission against corruption (nicac), appropriating funds thereof and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1035
1167,2016-08-16 00:00:00,SBN-1034: Expanded Retirement Law of the Office of the Ombudsman,"an act establishing a retirement benefit system for prosecutors in the office of the ombudsman, and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1034
1168,2016-08-16 00:00:00,SBN-1033: Telecommuting Act of 2016,an act institutionalizing telecommuting in the workplace and for other purposes,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1033
1169,2016-08-16 00:00:00,SBN-1032: Beverage Container Disposal Act,an act requiring the implementation by brand owners of management plans that provide refund values for certain beverage containers,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1032
1170,2016-08-16 00:00:00,"SBN-1031: Immorality, Pornography and Obscenity Deterrence Act of 2016",,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1031
1171,2016-08-16 00:00:00,SBN-1030: Toluene Regulatory Act of 2016,an act regulating the sale of toluene-based products,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1030
1172,2016-08-16 00:00:00,SBN-1029: Students Right and Welfare Act of 2016,an act providing for a national framework for students rights and welfare,"['hontiveros, risa']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1029
1173,2016-08-16 00:00:00,SBN-1028: National Food Security Act of 2016,an act creating a system of food distribution for addressing the nutritional needs of the people providing for its procurement process and appropriating funds therefor and for other purposes,"['pangilinan, francis n.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1028
1174,2016-08-16 00:00:00,SBN-1027: Amending the New Central Bank Act,"an act amending republic act number 7653, otherwise known as the new central bank act, and for other purposes","['escudero, francis ""chiz"" g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1027
1175,2016-08-16 00:00:00,SBN-1026: Bereavement Leave Act of 2016,an act granting bereavement leave of ten(10) days with full pay to all employees in the private and public sectors and for other purposes,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1026
1176,2016-08-15 00:00:00,"SBN-1025: Judicial Authorization to Examine Bank Deposits, Accounts and Records of Drug Suspects",,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1025
1177,2016-08-15 00:00:00,SBN-1024: Education for All Initiatives,"an act financing the education for all initiatives from the annual value-added tax collections, amending for the purpose the national internal revenue code of1997, as amended","['recto, ralph g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1024
1178,2016-08-15 00:00:00,SBN-1023: Resilient Housing and Human Settlements Act of 2016,"an act instituting national comprehensive framework on resilient housing and human settlements, appropriating funds therefor and for other purposes","['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1023
1179,2016-08-15 00:00:00,SBN-1022: Abot Alam Act of 2016,an act institutionalizing the abot alam program of the department of education,"['poe, grace l.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1022
1180,2016-08-15 00:00:00,SBN-1021: Philhealth Premium Subsidy for All Persons with Disability,,"['lacson, panfilo m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1021
1181,2016-08-15 00:00:00,SBN-1020: Unified Uniformed Personnel Retirement Benefits and Pension Reform Act of 2016,an act amending pertinent laws on the retirement benefits and pension of the uniformed personnel of the uniformed services and providing funds therefor,"['trillanes, antonio ""sonny"" f.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1020
1182,2016-08-15 00:00:00,SBN-1019: Micro and Small Enterprises (Returns and Payment Percentage Taxes Exempt),"an act enhancing the ease of doing business by exempting micro and small enterprises from the payment of percentage tax, amending for the purpose the national internal revenue code of 1997, as amended","['recto, ralph g.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1019
1183,2016-08-15 00:00:00,"SBN-1018: Whistleblower Protection, Security and Benefit Act of 2016","an act providing for the protection, security and benefits of the whistleblowers, appropriating funds therefore and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1018
1184,2016-08-15 00:00:00,SBN-1017: Maintenance and Welfare of Senior Citizens Act,"an act providing for the maintenance and welfare of senior citizens, further amending republic act no. 7432, as amended, and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1017
1185,2016-08-15 00:00:00,"SBN-1016: Witness Protection, Security and Benefit Act",,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1016
1186,2016-08-15 00:00:00,SBN-1015: National Land Use Act of the Philippines of 2016,"an act instituting a national land use policy, providing the implementing mechanisms therefore, and for other purposes","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1015
1187,2016-08-15 00:00:00,SBN-1014: The People's Right to Public Information Act of 2016,and for other purposes,"['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1014
1188,2016-08-15 00:00:00,SBN-1013: Procedure for Registration of Voters During Barangay Elections,"an act strengthening the procedure for registration of voters during barangay elections, amending for the purpose republic act no. 8189, also known as the voter's registration act of 1996","['villanueva, joel']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1013
1189,2016-08-10 00:00:00,SBN-1012: Anti-Senior Citizen Abuse Act of 2016,"an act defining and prohibiting senior citizen abuse, providing penalties therefor, and for other purposes","['angara, juan edgardo ""sonny"" m.']",http://www.senate.gov.ph/lis/bill_res.aspx?congress=17&q=SBN-1012
